Student ID,School Year,FTE,Home RCDTS,Serving RCDTS
3536971.0,2011.0,1.0,070161470022007,070161470022007
2786258.0,2011.0,1.0,070161470022007,070161470022007
3116518.0,2011.0,1.0,070161480021004,070161480021004
3132258.0,2011.0,0.5,070161480022006,070161480022006
3132258.0,2011.0,1.0,070161480022006,070161480022006
3257567.0,2011.0,1.0,070161480022009,070161480022009
2712175.0,2011.0,1.0,070161480022010,070161480022010
2648968.0,2011.0,1.0,070161480022010,070161480022010
2441879.0,2011.0,1.0,070161480022010,070161480022010
1299996.0,2011.0,1.0,070161490021003,070161490021003
2935733.0,2011.0,1.0,070161490022002,070161490022002
2683458.0,2011.0,1.0,070161490022002,070161490022002
2998589.0,2011.0,1.0,070161490022002,070161490022002
2852604.0,2011.0,1.0,070161490022006,070161490022006
3113621.0,2011.0,1.0,070161490022006,070161490022006
3123196.0,2011.0,1.0,070161490022006,070161490022006
2723532.0,2011.0,1.0,070161490022006,070161490022006
2936382.0,2011.0,1.0,070161490022009,070161490022009
3141277.0,2011.0,1.0,070161490022010,070161490022010
2414132.0,2011.0,1.0,070161500021005,070161500021005
3267606.0,2011.0,1.0,070161510021001,070161510021001
2866504.0,2011.0,1.0,070161510022002,070161510022002
3059852.0,2011.0,1.0,070161510022006,070161510022006
3145879.0,2011.0,1.0,070161510022006,070161510022006
2389131.0,2011.0,1.0,070161520022001,070161520022001
3114992.0,2011.0,1.0,070161520022001,070161520022001
3114992.0,2011.0,1.0,070161520022001,070161520022001
3114992.0,2011.0,1.0,070161520022005,070161520022005
3114992.0,2011.0,1.0,070161520022005,070161520022005
1755183.0,2011.0,1.0,070161520022007,070161520022007
2932064.0,2011.0,1.0,070161520022007,070161520022007
2653839.0,2011.0,1.0,070161525022005,070161525022005
2934861.0,2011.0,1.0,070161560022001,070161560022001
2665049.0,2011.0,1.0,070161560022001,070161560022001
2566936.0,2011.0,1.0,070161560022001,070161560022001
2686987.0,2011.0,1.0,070161560022001,070161560022001
2853698.0,2011.0,1.0,070161570022001,070161570022001
3677032.0,2011.0,1.0,070161570022001,070161570022001
2844056.0,2011.0,1.0,070161580022001,070161580023001
3188891.0,2011.0,1.0,070161590021001,070161590021001
2454619.0,2011.0,1.0,070161590022005,070161590022005
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
2319893.0,2011.0,1.0,070161600021001,070161600021001
1977138.0,2011.0,1.0,070161600021001,070161600021001
2458163.0,2011.0,1.0,070161600022003,070161600022003
3016410.0,2011.0,1.0,070161600022003,070161600022003
3257567.0,2011.0,1.0,070161600022004,070161600022004
2394711.0,2011.0,1.0,070161600022004,070161600022004
2278161.0,2011.0,1.0,070161620021004,070161620021004
3113572.0,2011.0,1.0,070161620022001,070161620022001
3049996.0,2011.0,1.0,070161620022003,070161620022003
3043938.0,2011.0,1.0,070161620022005,070161620022005
3272395.0,2011.0,1.0,070161620022010,070161620022010
2723532.0,2011.0,1.0,070161680042001,070161680042001
2654929.0,2011.0,1.0,070161680042002,070161680042002
2654929.0,2011.0,1.0,070161680042002,070168020606001
2069418.0,2011.0,1.0,070161700022005,070161700022005
3135658.0,2011.0,1.0,070161700022005,070161700022005
2069419.0,2011.0,1.0,070161700022005,070161700022005
3115111.0,2011.0,1.0,070161700022005,070161700022005
3059891.0,2011.0,0.5,070161710022001,070161710022001
3677032.0,2011.0,1.0,070161710022001,070161710022001
2853698.0,2011.0,1.0,070161710022001,070161710022001
2198377.0,2011.0,1.0,070162050170001,070162050170001
2619679.0,2011.0,1.0,070162050170001,070162050170001
1287045.0,2011.0,1.0,070162050170001,070162050170001
1769315.0,2011.0,1.0,070162050170001,070162050170001
2248577.0,2011.0,1.0,070162050170001,070162050170001
2260759.0,2011.0,1.0,070162050170001,070162050170001
2248577.0,2011.0,1.0,070162050170001,070162050170001
2617167.0,2011.0,1.0,070162050170001,070162050170001
1884032.0,2011.0,1.0,070162050170001,070162050170001
2237504.0,2011.0,1.0,070162050170001,070162050170001
2237504.0,2011.0,1.0,070162050170001,070162050170001
2294161.0,2011.0,1.0,070162050170001,070162050170001
2211648.0,2011.0,1.0,070162050170001,070162050170001
427955.0,2011.0,1.0,070162050170001,070162050170001
427955.0,2011.0,1.0,070162050170001,070162050170001
1754091.0,2011.0,1.0,070162050170001,070162050170001
2214051.0,2011.0,1.0,070162050170001,070162050170001
2214051.0,2011.0,1.0,070162050170001,070162050170001
2274658.0,2011.0,1.0,070162050170001,070162050170001
2265334.0,2011.0,1.0,070162050170002,070162050170002
2261376.0,2011.0,1.0,070162050170002,070162050170002
2616209.0,2011.0,1.0,070162050170002,070162050170002
2620289.0,2011.0,1.0,070162050170002,070162050170002
2838230.0,2011.0,1.0,070162050170002,070162050170002
2743329.0,2011.0,1.0,070162050170002,070162050170002
2743329.0,2011.0,1.0,070162050170002,070162050170002
2267216.0,2011.0,1.0,070162050170002,070162050170002
2194633.0,2011.0,1.0,070162050170003,070162050170003
2194633.0,2011.0,1.0,070162050170003,070162050170003
2288961.0,2011.0,1.0,070162060170001,070168020606000
2185878.0,2011.0,1.0,070162060170002,070162060170002
1560963.0,2011.0,1.0,070162060170002,070162060170002
1560963.0,2011.0,1.0,070162060170002,070162060170002
2288816.0,2011.0,1.0,070162150170001,070162150170001
2261701.0,2011.0,1.0,070162150170001,070162150170001
2259075.0,2011.0,1.0,070162150170001,070162150170001
2743546.0,2011.0,1.0,070162150170001,070162150170001
1938073.0,2011.0,1.0,070162150170001,070162150170001
2829636.0,2011.0,1.0,070162150170001,070162150170001
1561083.0,2011.0,1.0,070162150170001,070162150170001
2751528.0,2011.0,1.0,070162150170001,070162150170001
2096283.0,2011.0,1.0,070162150170001,070162150170001
2171338.0,2011.0,1.0,070162150170001,070162150170001
2276324.0,2011.0,1.0,070162150170001,070162150170001
2670036.0,2011.0,1.0,070162150170001,070162150170001
2234383.0,2011.0,1.0,070162150170001,070162150170001
2238495.0,2011.0,1.0,070162150170001,070162150170001
2681711.0,2011.0,1.0,070162150170001,070162150170001
3059901.0,2011.0,1.0,070162150170001,070162150170001
2261727.0,2011.0,1.0,070162150170001,070162150170001
2239467.0,2011.0,1.0,070162150170001,070162150170001
2256724.0,2011.0,1.0,070162150170002,070162150170002
2214488.0,2011.0,1.0,070162150170002,070162150170002
2613182.0,2011.0,1.0,070162150170002,070162150170002
2221310.0,2011.0,1.0,070162150170002,070162150170002
2238173.0,2011.0,1.0,070162150170002,070162150170002
2233618.0,2011.0,1.0,070162150170002,070162150170002
