Student ID,School Year,FTE,Home RCDTS,Serving RCDTS
2025815,2011,1,050160650041007,050160650041007
2328651,2011,1,050160650041007,050160650041007
2299673,2011,1,050160650041007,050160650041007
2273407,2011,1,050160650041012,050160650041012
2332135,2011,1,050160650041012,050160650041012
2301519,2011,1,050160650041012,050160650041012
2359048,2011,1,050160650041012,050160650041012
2378376,2011,1,050160650041012,050160650041012
2432599,2011,1,050160650041012,050160650041012
2296366,2011,1,050160650041012,050160650041012
2626772,2011,1,050160650041012,050160650041012
2428350,2011,1,050160650042004,050160650042004
2684118,2011,1,050160650042005,050160650042005
2751964,2011,1,050160650042005,050160650042005
2450086,2011,1,050160650042005,050160650042005
2450852,2011,1,050160650042005,050160650042005
2645577,2011,1,050160650042009,050160650042009
2435031,2011,1,050160650042009,050160650042009
3047015,2011,1,050160650042009,050160650042009
2845199,2011,1,050160650042009,050160650042009
2846324,2011,1,050160650042009,050160650042009
3026973,2011,1,050160650042009,050160650042009
2410322,2011,1,050160650042009,050160650042009
2449409,2011,1,050160650042009,050160650042009
2857026,2011,1,050160650042009,050160650042009
1942739,2011,1,050160650042010,050160650042010
2855250,2011,1,050160650042010,050160650042010
2364889,2011,1,050160650042010,050160650042010
2423732,2011,1,050160650042010,050160650042010
3004993,2011,1,050160650042010,050160650042010
2629306,2011,1,050160650042014,050160650042014
2629795,2011,1,050160650042014,050160650042014
1948631,2011,1,050160650042014,050160650042014
1948707,2011,1,050160650042014,050160650042014
2987412,2011,1,050160650042014,050160650042014
2077952,2011,1,050160650042014,050160650042014
2942922,2011,1,050160650042014,050160650042014
3044009,2011,1,050160650042014,050160650042014
2737697,2011,1,050160650042014,050160650043017
2965629,2011,1,050160650042015,050160650042015
3007128,2011,1,050160650042015,050160650042015
3433885,2011,1,050160650042015,050160650042015
3043992,2011,1,050160650042019,050160650042019
3046750,2011,1,050160650042019,050160650042019
2452790,2011,1,050160650042020,050160650042009
3277516,2011,1,050160650042020,050160650042020
3004485,2011,1,050160650042020,050160650042020
3155979,2011,1,050160650042020,050160650042020
3130566,2011,1,050160650042020,050160650042020
2857047,2011,1,050160650042020,050160650042020
2660975,2011,1,050160650042020,050160650042020
3143963,2011,1,050160650042021,050160650042021
3059906,2011,1,050160650042021,050160650042021
2846795,2011,1,050160650042021,050160650042021
3263016,2011,1,050160650042023,050160650042023
3034379,2011,1,050160650042023,050160650042023
3023825,2011,1,050160650043020,050160650043020
3279104,2011,1,050160670021002,050160670021002
2391020,2011,1,050160670021002,050160670021002
2935797,2011,1,050160670022003,050160670022003
2935797,2011,1,050160670022003,050160670022003
3135576,2011,1,050160670022003,050160670022003
3135576,2011,1,050160670022003,050160670022003
2453231,2011,1,050160680021002,050160680021002
2348273,2011,1,050160680021002,050160680021002
1301529,2011,1,050160680021002,050160680021002
2331054,2011,1,050160680021002,050160680021002
2307389,2011,1,050160680021002,050160680021002
2331054,2011,1,050160680021002,050160680021002
2307389,2011,1,050160680021002,050160680021002
2356250,2011,1,050160680021002,050160680021002
2356250,2011,1,050160680021002,050160680021002
1301528,2011,1,050160680021002,050160680021002
2339072,2011,1,050160680021002,050160680021002
2339072,2011,1,050160680021002,050160680021002
2438830,2011,1,050160680021002,050160680021002
2315811,2011,1,050160680021002,050160680021002
2339072,2011,1,050160680021002,050160680021002
2339072,2011,1,050160680021002,050160680021002
2952906,2011,1,050160680021002,050160680021002
2362633,2011,1,050160680021002,050160680021002
3114638,2011,1,050160680021002,050160680021002
3114638,2011,1,050160680021002,050168070606001
2393704,2011,1,050160680022001,050160680022001
3004519,2011,1,050160680022001,050160680022001
2393704,2011,1,050160680022001,050160680022001
3004519,2011,1,050160680022001,050160680022001
2475761,2011,1,050160680022001,050160680022001
2475761,2011,1,050160680022001,050160680022001
2660386,2011,1,050160680022004,050160680022004
2855204,2011,1,050160680022004,050160680022004
3146292,2011,1,050160680022004,050160680022004
3146292,2011,1,050160680022004,050160680022004
2953209,2011,1,050160680022004,050160680022004
4128337,2011,1,050160680022004,050168070606000
2428185,2011,1,050160680022004,050168070606000
2440535,2011,1,050160680022005,050160680022005
2845970,2011,1,050160680022005,050160680022005
2435531,2011,1,050160680022005,050160680022005
2449629,2011,1,050160680022005,050160680022005
2449629,2011,1,050160680022005,050160680022005
2435539,2011,1,050160680022005,050160680022005
2343002,2011,1,050160690021003,050160690021003
2343002,2011,1,050160690021003,050160690021003
2412784,2011,1,050160690021003,050160690021003
2412784,2011,1,050160690021003,050160690021003
2835899,2011,1,050160690021003,050160690021003
3115204,2011,1,050160690021003,050160690021003
2412331,2011,1,050160690021003,050160690021003
2334583,2011,1,050160690021003,050160690021003
2308197,2011,1,050160690021003,050160690021003
3115994,2011,1,050160690021003,050160690021003
3115994,2011,1,050160690021003,050160690021003
2344997,2011,1,050160690021003,050160690021003
2308197,2011,1,050160690021003,050160690021003
2451157,2011,1,050160690022001,050160690022001
